nome_canal,perfil_canal,inscritos,pais,avg_views,avg_likes,avg_comments
BanderitaX,BanderitaX,12200000,Saudi Arabia,611600.0,55300.0,2300.0
dednahype,dednahype,12200000,United States,35400.0,262.0,17.0
TheDaniRep,DaniRep | +6 Vídeos Diarios De GTA 5 Online!,12200000,Mexico,60300.0,6600.0,26.0
lucygerardi43,Luli Pampín,12200000,,1500000.0,4100.0,0.0
AvrilLavigne,Avril Lavigne,12200000,United States,134900.0,8800.0,459.0
Troom Troom Indonesia,Troom Troom Indonesia,12200000,Indonesia,101200.0,877.0,42.0
Panda.,Panda,12100000,India,379700.0,36700.0,897.0
IceCreamRolls,Ice Cream Rolls,12100000,United States,52900.0,1500.0,103.0
YairAuriazul,Yair17,12100000,Mexico,290600.0,23900.0,393.0
123 GO!,123 GO!,12100000,United States,309300.0,2200.0,76.0
Planet Earth INDIA,Planet Earth INDIA,12100000,India,776800.0,4400.0,230.0
Lulu99,Lulu99,12100000,Colombia,744800.0,34200.0,2300.0
YoungBoy Never Broke Again,YoungBoy Never Broke Again,12100000,United States,780600.0,37900.0,3300.0
MrTimbaVk,Timba Vk,12100000,Mexico,1300000.0,40600.0,743.0
Влад и Никита,Влад и Никита,12000000,,557000.0,2600.0,0.0
TiempodeSol,Duo Tiempo De Sol,12000000,,67200.0,388.0,0.0
infobellskannada,infobells - Kannada,12000000,,167100.0,711.0,0.0
colinfurze,colinfurze,12000000,United States,466600.0,15000.0,421.0
Natti Natasha,Natti Natasha,12000000,United States,24400.0,2100.0,35.0
emma chamberlain,emma chamberlain,12000000,United States,2400000.0,156000.0,4800.0
Nat and Essie,Nat and Essie,12000000,United States,42200.0,1000.0,4.0
Mor Haryanvi,Mor Haryanvi,12000000,India,2500000.0,41200.0,15600.0
eltreceok,El Trece,11900000,,3200.0,27.0,6.0
TsMadaan,TsMadaan,11900000,India,11000.0,446.0,46.0
KaKa Kids TV - Nursery Rhymes Kids Animated Songs,KaKa Kids TV - Nursery Rhymes Kids Animated Songs,11900000,,1500.0,8.0,0.0
CNCO,CNCO,11900000,Mexico,68400.0,10800.0,808.0
Koo Koo TV - Hindi,Koo Koo TV - Hindi,11900000,India,131300.0,1300.0,25.0
Kluna Tik,Kluna Tik,11900000,United States,99600.0,1600.0,162.0
blackeyedpeasvideo,Black Eyed Peas,11900000,United States,81000.0,2900.0,116.0
elrubius,Rubius Z,11900000,Mexico,1100000.0,91900.0,1400.0
Hero Movies 2022,Hero Movies 2022,11800000,India,54000.0,422.0,7.0
MBCMASR,MBC مصر,11800000,Egypt,6900.0,61.0,4.0
EU FICO LOKO,EU FICO LOKO,11800000,Brazil,8300.0,853.0,34.0
MrGear,MrGear,11800000,United States,8600.0,191.0,28.0
TTfue,Tfue,11800000,United States,116500.0,5100.0,150.0
MC Divertida,MC Divertida,11800000,,201900.0,1500.0,0.0
FirstWeFeast,First We Feast,11800000,United States,122000.0,6000.0,262.0
MORGENSHTERN,MORGENSHTERN,11800000,Russia,1500000.0,145500.0,7200.0
QuantumTech,Quantum Tech HD,11800000,United States,3000000.0,8600.0,178.0
Heidi y Zidane,Heidi y Zidane,11800000,,181400.0,890.0,0.0
prantoniojunior,Pastor Antônio Júnior,11800000,Brazil,335100.0,61900.0,6200.0
Free Fire India Official,Free Fire India Official,11800000,India,44700.0,4400.0,279.0
PinkVideoVault,P!NK,11800000,United States,52100.0,5200.0,174.0
SBTonline,SBT,11800000,Brazil,2800.0,167.0,3.0
MashaBearUkraine,Маша та Ведмідь,11800000,,195700.0,868.0,0.0
Acenix,Acenix,11800000,Mexico,987100.0,69900.0,646.0
GoldminesAction,GoldminesAction,11800000,,9100.0,123.0,0.0
FrontaL Gaming,FrontaL Gaming,11800000,,105800.0,7800.0,462.0
WildNOut,Wild 'N Out,11700000,United States,197600.0,4500.0,186.0
Garena Free Fire LATAM,Garena Free Fire LATAM,11700000,Mexico,21600.0,1800.0,144.0
francoescamilla,Franco Escamilla,11700000,Mexico,203700.0,13900.0,194.0
penguinz0,penguinz0,11700000,United States,1900000.0,92700.0,6300.0
Diana and Roma IND,Diana and Roma IND,11700000,,221800.0,853.0,0.0
hawkrecord,Single Track Studio,11700000,India,0.0,0.0,0.0
Pari's Lifestyle,Pari's Lifestyle,11700000,India,697600.0,6900.0,202.0
TWO SIDE GAMERS,TWO SIDE GAMERS,11700000,India,407700.0,31700.0,1500.0
bharatzkitchen HINDI,bharatzkitchen HINDI,11700000,India,408800.0,10000.0,267.0
AlArabiya,AlArabiya العربية,11700000,Algeria,1800.0,21.0,4.0
الجانب المُشرق | Bright Side Arabic,الجانب المُشرق | Bright Side Arabic,11700000,Egypt,18000.0,382.0,22.0
YMWayneCarter,Lil Wayne,11700000,United States,104600.0,6600.0,463.0
CrazyRussianHacker,CrazyRussianHacker,11700000,United States,52500.0,1600.0,80.0
FlowersComedy,Flowers Comedy,11700000,India,164800.0,1700.0,167.0
FelipeViktor,LipaoGamer,11600000,Brazil,113600.0,6800.0,116.0
Lofi Girl,Lofi Girl,11600000,United States,43400.0,1900.0,88.0
Biperysusamigos,Biper y sus Amigos,11600000,,351700.0,0.0,0.0
pocoyotv,POCOYÓ en ESPAÑOL - Canal Oficial,11600000,,122900.0,433.0,0.0
Jaiden Animations,Jaiden Animations,11600000,United States,3600000.0,288000.0,13400.0
realannoyingorange,Annoying Orange,11600000,United States,143000.0,2900.0,556.0
BBCEarth,BBC Earth,11600000,United States,42800.0,1800.0,44.0
kendricklamar5461,Kendrick Lamar,11600000,United States,8000000.0,413100.0,15100.0
Morgz,Morgz,11500000,,229700.0,6400.0,1200.0
CarryisLive,CarryisLive,11500000,India,507700.0,53500.0,1700.0
VyQwaint,Vy Qwaint,11500000,United States,1600000.0,27100.0,4200.0
ExpCaseros,ExpCaseros,11500000,Spain,36000.0,1200.0,79.0
TheViralFeverVideos,The Viral Fever,11500000,India,1800000.0,83900.0,2700.0
Flamingo,Flamingo,11500000,United States,1400000.0,48000.0,5000.0
toysplay,ToysPlay,11500000,,134200.0,543.0,0.0
FilmTheorists,The Film Theorists,11400000,United States,1200000.0,79200.0,4700.0
crackrockcandy,Maymo,11400000,United States,89000.0,479.0,82.0
hoiitsroi,Wassabi,11400000,United States,75700.0,4500.0,132.0
Star Casablanca | نجوم الدار البيضاء,Star Casablanca | نجوم الدار البيضاء,11400000,Iraq,23300.0,1300.0,134.0
UnspeakableGaming,UnspeakableReacts,11400000,United States,322000.0,6700.0,405.0
Taylor RS,Taylor RS,11400000,United States,95600.0,611.0,11.0
epicfortnite,Fortnite,11400000,United States,177000.0,9000.0,377.0
قناة وناسة -  Wanasah TV,قناة وناسة -  Wanasah TV,11400000,,1500000.0,10700.0,0.0
watchcut,Cut,11400000,United States,427800.0,12300.0,578.0
oyabakatousan,"Sen, Momo, Ai & Shii's Channel",11400000,Japan,68300.0,938.0,0.0
CaptainSparklez,CaptainSparklez,11400000,United States,117000.0,10600.0,456.0
ElRinconDeGiorgio,El Rincón De Giorgio,11400000,Spain,950600.0,134400.0,2300.0
mylifeaseva,MyLifeAsEva,11400000,United States,59000.0,3100.0,277.0
zeetamil,Zee Tamil,11400000,India,10000.0,135.0,1.0
InsideEdition,Inside Edition,11400000,United States,104800.0,2200.0,396.0
luzugames,luzugames,11300000,Mexico,154700.0,14900.0,505.0
NirahuaMusic,Nirahua Music World,11300000,India,271700.0,5200.0,134.0
BakLol Video,BakLol Video,11300000,India,526100.0,8600.0,609.0
Avocado Couple I Crazy Comics,Avocado Couple I Crazy Comics,11300000,United States,144700.0,1200.0,40.0
Virgínia Fonseca,Virgínia Fonseca,11300000,Brazil,1000000.0,77100.0,1600.0
brancoala,Brancoala,11300000,Brazil,384900.0,8100.0,274.0
ArynewsTvofficial,ARY News,11300000,Pakistan,13400.0,249.0,15.0
Ya - Alisa,Ya - Alisa,11300000,,1800.0,10.0,0.0
korayzeynep0,Koray Zeynep,11300000,Turkey,11500.0,52.0,2.0
MagicFive5,Magic Five,11300000,Russia,683600.0,28400.0,3700.0
RachitRojha,Rachit Rojha,11300000,India,1700000.0,30400.0,1500.0
aljazeerachannel,AlJazeera Arabic  قناة الجزيرة,11300000,Morocco,8700.0,124.0,26.0
MrGustavoParodias,Gustavo Paródias,11300000,Brazil,178700.0,5800.0,129.0
sagahits,SagaHits,11300000,India,17600.0,837.0,102.0
comedycentral,Comedy Central,11200000,United States,24600.0,895.0,51.0
RapGeniusVideo,Genius,11200000,United States,23200.0,1000.0,136.0
Oum Walid,Oum Walid,11200000,Algeria,266000.0,16800.0,1100.0
Morphle TV,Morphle TV,11200000,,50400.0,252.0,0.0
SEVENGERS,SEVENGERS,11200000,India,0.0,0.0,0.0
Stray Kids,Stray Kids,11200000,United States,657100.0,100000.0,3700.0
mrplotvideos,Mundo Bita,11200000,,217900.0,1200.0,0.0
OGGY,OGGY,11200000,,212200.0,2000.0,0.0
LikeTeamEnglish,LIKE! English,11200000,India,0.0,0.0,0.0
DemolitionRanch,DemolitionRanch,11200000,United States,982600.0,50100.0,5700.0
doctruyencotich,Kênh Thiếu Nhi - BHMEDIA,11200000,United States,17100.0,52.0,0.0
chotoonz,Chotoonz TV - Funny Cartoons for Kids,11200000,,39900.0,0.0,0.0
Barbie,Barbie,11100000,,25800.0,213.0,0.0
JessicaJane99,Jessica Jane,11100000,Indonesia,1800000.0,80400.0,3600.0
dobrebrothers,Dobre Brothers,11100000,United States,365300.0,12900.0,603.0
oyuncakoynuyorumtv,OYUNCAKOYNUYORUM,11100000,,112800.0,356.0,0.0
viihtubeoficial,Viih Tube,11100000,Brazil,448100.0,20100.0,406.0
telugufilmnagar,Telugu Filmnagar,11100000,India,2700.0,34.0,1.0
설기양SULGI,설기양SULGI,11100000,United States,687600.0,13400.0,488.0
zeeqindia,Zee Kids,11100000,,62300.0,1100.0,0.0
SanjoyDasOfficial,Sanjoy Das Official,11100000,India,11500.0,1800.0,155.0
BeAmazed,BE AMAZED,11100000,United States,399900.0,9800.0,619.0
GamesEduUu,Games EduUu,11100000,Brazil,1200000.0,165900.0,3900.0
Lycoman Facts,Lycoman Facts,11100000,India,2000000.0,0.0,221.0
NEXT9NEWS हर खबर आप तक,NEXT9NEWS हर खबर आप तक,11100000,India,2900.0,19.0,1.0
NASA,NASA,11100000,United States,92600.0,3800.0,0.0
Painzeiro,Painzeiro,11100000,Brazil,228100.0,10700.0,428.0
hasanjr11,hasanjr11,11100000,Indonesia,831400.0,10400.0,1500.0
historychannel,HISTORY,11100000,United States,100100.0,2000.0,228.0
jpgameplayfull,JP Plays,11100000,Brazil,50900.0,2500.0,104.0
RDCGujarati,RDC Gujarati,11100000,India,10500.0,370.0,15.0
BIBO и Игрушки,BIBO и Игрушки,11000000,,50500.0,0.0,0.0
ctctv,СТС,11000000,Russia,101100.0,1100.0,47.0
Levinho,Levinho,11000000,India,218800.0,15400.0,740.0
pinkfongko,핑크퐁 (인기 동요・동화),11000000,Algeria,16800.0,469.0,0.0
ExplosmEntertainment,ExplosmEntertainment,11000000,United States,131200.0,11100.0,157.0
XHuevaX,Hueva,11000000,Mexico,113200.0,4300.0,234.0
Pen Multiplex,Pen Multiplex,11000000,India,4200.0,27.0,1.0
Slogomanify,Slogo,11000000,United States,280000.0,10700.0,466.0
Ryan Trahan,Ryan Trahan,11000000,United States,9900000.0,944500.0,25100.0
Vox,Vox,11000000,United States,297100.0,7600.0,371.0
Peppa Pig Hindi,Peppa Pig Hindi,11000000,,244500.0,1800.0,0.0
HikakinTV,HikakinTV,11000000,Japan,1200000.0,31800.0,1700.0
Milena Stepanienco - MILENINHA,Milena Stepanienco - MILENINHA,11000000,Brazil,122300.0,1100.0,0.0
rathorvideo,Rathore Cassettes,11000000,India,5000.0,56.0,5.0
OfficiallyAnneMarie,Anne-Marie,11000000,India,32700.0,3400.0,71.0
Juanpa Zurita,Juanpa Zurita,10900000,Mexico,1000000.0,60300.0,1500.0
videogyan,Videogyan Nursery Rhymes - Kids Songs & Cartoons,10900000,,158200.0,540.0,0.0
5-Minute Crafts LIKE,5-Minute Crafts LIKE,10900000,India,6800.0,56.0,2.0
GolemcitoGames,Golemcito Games,10900000,Peru,593700.0,63800.0,1500.0
TroomTroom_Arabic,Troom Troom Arabic,10900000,Egypt,314000.0,3800.0,114.0
WAMIndiaMovies,Wamindia Movies,10900000,India,24600.0,247.0,4.0
THE BROWN SIBLINGS,THE BROWN SIBLINGS,10900000,India,2300000.0,201900.0,323.0
KiKiDo,KiKiDo,10900000,Russia,2400000.0,42000.0,2500.0
woodyandkleiny,Woody & Kleiny,10900000,United States,26500.0,1700.0,126.0
Área Secreta,Área Secreta,10900000,Brazil,155600.0,20800.0,613.0
sadhguru,Sadhguru,10900000,India,129800.0,5200.0,216.0
mamilosmolengas,Mussoumano,10900000,Brazil,1800000.0,79900.0,6100.0
CasoCerrado,Caso Cerrado,10800000,Mexico,405200.0,3200.0,112.0
Experienced Mojaraba TV,Experienced Mojaraba TV,10800000,United States,34400.0,890.0,22.0
GIMS,GIMS,10800000,France,1200000.0,49100.0,2100.0
Joe HaTTab,Joe HaTTab,10800000,Somalia,2700000.0,162700.0,5800.0
Goldmines Housefull,Goldmines Housefull,10800000,,9100.0,0.0,0.0
mirandasings08,Miranda Sings,10800000,United States,115800.0,9400.0,573.0
redbull,Red Bull,10800000,United States,35000.0,2000.0,25.0
ChuChuTV Hindi,ChuChuTV Hindi,10800000,,156300.0,1000.0,0.0
timesmusicindia,Times Music,10800000,India,6600.0,235.0,14.0
DentalDigest,Dental Digest,10800000,United States,638100.0,8200.0,482.0
DRJRecordsSpecials,DRJ Records Specials,10800000,India,32100.0,128.0,3.0
ComedyShortsGamer,Deji,10800000,United Kingdom,1200000.0,48100.0,2500.0
PinaRecordsVideos,Pina Records,10800000,Peru,1300000.0,41500.0,9100.0
WarnerBrosPictures,Warner Bros. Pictures,10800000,United States,105800.0,4300.0,434.0
Google,Google,10800000,United States,28500.0,623.0,0.0
DuDuPopTOY,DuDuPopTOY,10800000,,8600.0,58.0,0.0
Kids smile TV,Kids smile TV,10800000,,105000.0,509.0,0.0
MUSATANVEER,Entertainment with Musa,10700000,Pakistan,169300.0,1200.0,49.0
Primitive Technology,Primitive Technology,10700000,United States,1200000.0,73900.0,3000.0
TikTak Draw,TikTak Draw,10700000,Mexico,72700.0,4300.0,321.0
Talent Recap,Talent Recap,10700000,United States,57900.0,924.0,64.0
Airrack,Airrack,10700000,United States,4600000.0,344600.0,33100.0
[햄지]Hamzy,[햄지]Hamzy,10700000,United States,1700000.0,31900.0,866.0
stampylonghead,stampylonghead,10700000,United States,104300.0,4900.0,1100.0
Alexa Rivera,Alexa Rivera,10700000,United States,2000000.0,86100.0,3400.0
Utkarsh Classes Jodhpur,Utkarsh Classes Jodhpur,10700000,India,109000.0,8500.0,371.0
user-eg5ud6ut6s,Vlad y Nikita Show,10700000,,246300.0,1000.0,0.0
soicon295,Magnet World,10600000,United States,302400.0,1300.0,28.0
Hindi Fairy Tales,Hindi Fairy Tales,10600000,India,580700.0,7800.0,185.0
PrankvsPrank,Jesse,10600000,United States,106700.0,7300.0,1100.0
Family Box,Family Box,10600000,Russia,247200.0,7800.0,95.0
sbtthenoite,The Noite com Danilo Gentili,10600000,Brazil,4500.0,421.0,17.0
craftingeek,Craftingeek,10600000,Mexico,231300.0,11100.0,1100.0
Pinkfong en español - Canciones Infantiles,Pinkfong en español - Canciones Infantiles,10600000,,46700.0,153.0,0.0
francinyehlke,Franciny Ehlke,10600000,Brazil,208400.0,19700.0,396.0
AdamThomasMoran,AdamThomasMoran,10600000,Russia,488000.0,38800.0,2500.0
GoProCamera,GoPro,10600000,United States,35400.0,1700.0,53.0
ChillStepNation,Chill Nation,10600000,United States,21100.0,680.0,27.0
MTV,MTV,10600000,United States,18500.0,992.0,23.0
Toymong tv 토이몽TV,Toymong tv 토이몽TV,10600000,,24900.0,195.0,0.0
bbcarabic,BBC News عربي,10600000,Morocco,21200.0,389.0,70.0
atv,atv,10600000,Turkey,28900.0,295.0,10.0
TeremokTV,Теремок ТВ,10600000,,281700.0,1100.0,0.0
TeamMojang,Minecraft,10600000,United States,659800.0,37500.0,1400.0
Comedy Captain,Comedy Captain,10600000,India,6000.0,62.0,2.0
Eli Kids - Cartoons & Songs,Eli Kids - Cartoons & Songs,10600000,,1000000.0,3200.0,0.0
CJENMMUSIC,Stone Music Entertainment,10600000,United States,5800.0,448.0,19.0
Behindwoodstv,BehindwoodsTV,10600000,,50100.0,1200.0,51.0
Rawan and Rayan,Rawan and Rayan,10500000,Algeria,0.0,0.0,0.0
Cris Devil Gamer,Cris Devil Gamer,10500000,United States,260300.0,8100.0,212.0
GeorgeNotFound,GeorgeNotFound,10500000,United States,1700000.0,137600.0,6600.0
GemaNadaPertiwi,GNP Music,10500000,Indonesia,40500.0,187.0,0.0
Hindi Kahaniya,Hindi Kahaniya,10500000,India,42500.0,629.0,26.0
CS Bisht Vines,CS Bisht Vines,10500000,India,2000000.0,19300.0,426.0
williesalim,Willie Salim,10500000,Indonesia,1000000.0,18300.0,3400.0
Farjana Drawing Academy,Farjana Drawing Academy,10500000,India,71000.0,2100.0,373.0
Heroine Movies 2022,Heroine Movies 2022,10500000,India,136700.0,820.0,9.0
MTflims,Tanner Fox,10500000,,397500.0,18200.0,1400.0
VikiShow,Viki Show,10500000,Russia,1900000.0,58000.0,2500.0
ReceitasdePai,Receitas de Pai,10500000,Brazil,80000.0,10700.0,311.0
Doctor Mike,Doctor Mike,10500000,United States,1800000.0,65400.0,2900.0
Lorrayne Oliveira,Lorrayne Oliveira,10500000,Brazil,454200.0,20800.0,673.0
Oneindia Hindi | वनइंडिया हिंदी,Oneindia Hindi | वनइंडिया हिंदी,10500000,India,1500.0,17.0,1.0
singkingkaraoke,Sing King,10500000,United States,10400.0,104.0,9.0
LittleAngelIndonesia,Little Angel Bahasa Indonesia - Lagu Anak,10500000,,248400.0,1300.0,0.0
Adriana Show,Adriana Show,10400000,,298200.0,0.0,0.0
PattymayoTv,Patty Mayo,10400000,United States,512799.0,13900.0,674.0
BrPVPHu3,João Caetano,10400000,Brazil,626300.0,45600.0,966.0
5-Minute Recipes,5-Minute Recipes,10400000,India,44000.0,331.0,7.0
Playing with Rafael,Playing with Rafael,10400000,Brazil,10900.0,52.0,0.0
bhaktisongs,Shemaroo Bhakti,10400000,India,7100.0,164.0,11.0
TwinRoozi 쌍둥이 루지,TwinRoozi 쌍둥이 루지,10400000,Indonesia,74600.0,0.0,0.0
"Baby Big Mouth Kids - Sing, Dance, Explore","Baby Big Mouth Kids - Sing, Dance, Explore",10400000,,528.0,4.0,0.0
SaraBeautyCorner,"SaraBeautyCorner - DIY, Comedy, Makeup, Nail Art",10400000,United States,36200.0,2800.0,93.0
TomorrowlandChannel,Tomorrowland,10400000,Brazil,47600.0,1700.0,82.0
EugenBro,EugenBro,10400000,Russia,258000.0,15100.0,1900.0
HiTechIslamic,Hi-Tech Islamic Naat,10400000,Pakistan,95100.0,1100.0,77.0
서은일상이야기,서은일상이야기,10400000,,17600.0,107.0,0.0
XO TEAM,XO TEAM,10400000,United States,617900.0,38600.0,264.0
TeremokSongs,Теремок - Песенки для детей,10400000,Russia,98700.0,499.0,0.0
AsapSCIENCE,AsapSCIENCE,10400000,United States,149000.0,6800.0,338.0
Jugnu Kids - Nursery Rhymes and Best Baby Songs,Jugnu Kids - Nursery Rhymes and Best Baby Songs,10400000,,161200.0,1300.0,0.0
The Daily Show with Trevor Noah,The Daily Show with Trevor Noah,10400000,United States,185900.0,7000.0,402.0
SpriteDer SPD,SpriteDer SPD,10400000,Thailand,4300000.0,152900.0,5600.0
0214mex,はじめしゃちょー（hajime）,10400000,Japan,592200.0,18500.0,1100.0
VYRLOriginals,VYRLOriginals,10400000,India,7300000.0,34000.0,3300.0
PrimeVideoIN,Prime Video India,10400000,India,77300.0,387.0,25.0
HeeraGoldOfficial,Heera Gold,10300000,Pakistan,18900.0,791.0,94.0
cleanbandit,Clean Bandit,10300000,United States,76500.0,3500.0,147.0
Survival Builder,Survival Builder,10300000,United States,49900.0,1500.0,112.0
Hindi Countdown,Hindi Countdown,10300000,India,1800000.0,35800.0,811.0
Sanam,Sanam,10300000,India,58700.0,6300.0,293.0
Salman Noman,Salman Noman,10300000,India,0.0,0.0,0.0
TopMovieClips,TopMovieClips,10300000,United States,124500.0,2100.0,140.0
SiaVEVO,SiaVEVO,10300000,United States,58400.0,3700.0,405.0
Islam Populer,Islam Populer,10300000,Indonesia,25900.0,854.0,63.0
topperguild,Topper Guild,10300000,United States,288900.0,5900.0,680.0
AnandAudio,Anand Audio,10300000,India,175500.0,2200.0,109.0
Wylsacom,Wylsacom,10300000,Russia,291700.0,13000.0,950.0
SONU SHARMA,SONU SHARMA,10300000,India,483200.0,28700.0,1000.0
nikhirschi,Supercar Blondie,10300000,United States,232700.0,6800.0,654.0
JessicaJulioeBaby,Laurinha e Helena - Clubinho da Laura,10300000,Brazil,83500.0,1400.0,0.0
T-STUDIO,T-STUDIO,10300000,Indonesia,8100.0,1000.0,0.0
ThePersica,Orkun Işıtmak,10300000,Turkey,2100000.0,83700.0,2700.0
123 GO! Hindi,123 GO! Hindi,10200000,India,234100.0,1700.0,20.0
DalasReview,Dalas Review,10200000,Mexico,305700.0,30900.0,4600.0
nhstudioz,NH Studioz,10200000,India,10600.0,71.0,2.0
NFL,NFL,10200000,United States,24500.0,635.0,78.0
ChuChuTV Español,ChuChuTV Español,10200000,,51400.0,358.0,0.0
Sơn Tùng M-TP Official,Sơn Tùng M-TP Official,10200000,United States,100900.0,7700.0,108.0
htv2channel,Vie Channel - HTV2,10200000,United States,40200.0,475.0,58.0
Luan Palomera,Luan Palomera,10200000,Mexico,118500.0,7100.0,369.0
Roshan Zindagi,Roshan Zindagi,10200000,India,21200.0,652.0,15.0
Eagle Home Entertainments,Eagle Home Entertainments,10200000,India,724.0,3.0,0.0
مصطفى GAME OVER,مصطفى GAME OVER,10100000,Iraq,564400.0,64500.0,2700.0
GadgetIn,GadgetIn,10100000,Indonesia,1200000.0,28200.0,3500.0
RUOK,RUOK,10100000,Brazil,215400.0,25200.0,1300.0
Sabkuchhsikhojano,Sab Kuchh Sekho Jano,10100000,India,11800.0,1200.0,72.0
Harpreet SDC,Harpreet SDC,10100000,India,36100.0,1300.0,49.0
FoxNewsChannel,Fox News,10100000,United States,98400.0,4000.0,884.0
Santa Fe Klan Official,Santa Fe Klan Official,10100000,Mexico,0.0,0.0,0.0
Boram Tube Show,Boram Tube Show,10100000,,14800.0,95.0,0.0
Diana and Roma PRT,Diana and Roma PRT,10100000,,403600.0,1300.0,0.0
SULE PRODUCTIONS,SULE PRODUCTIONS,10100000,Indonesia,101500.0,2500.0,292.0
Dynamo Gaming,Dynamo Gaming,10100000,India,112400.0,17800.0,677.0
one_Iraqi_Diary,يوميات واحد عراقي | One Iraqi Diary,10100000,Iraq,2900000.0,245500.0,17200.0
ClassicMrBean,Classic Mr Bean,10100000,India,48300.0,624.0,23.0
Anupam Movie Songs,Anupam Movie Songs,10100000,Bangladesh,41200.0,315.0,18.0
AnandAudio,Anand Audio,10300000,India,175500.0,2200.0,109.0
Wylsacom,Wylsacom,10300000,Russia,291700.0,13000.0,950.0
Eagle Home Entertainments,Eagle Home Entertainments,10200000,India,724.0,3.0,0.0
